optimizer,hyperparameters,criterion,crt_parameter,top-1 test acc,overfitting indicator,l1,l5,l1/l5,fwp_overhead,bwp_overhead,images/s,runtime,max_allocated_memory,max_reserved_memory,epochs,exclusive_run
vassore-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.01;z=2.0;,gSAMflat,z=2.0,83.18,0.5819,,,,1.0185,1.0185,472.34,403.45,,,200,False
vassore-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.01;z=2.5;,gSAMflat,z=2.5,82.89,0.6047,,,,1.012,1.012,460.67,411.73,,,200,False
vassore-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.2;z=1.5;,gSAMflat,z=1.5,84.13,0.5004,,,,1.0462,1.0462,455.32,399.39,,,200,False
vassore-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.1;z=2.5;,gSAMflat,z=2.5,82.95,0.6067,,,,1.0123,1.0123,465.57,406.32,,,200,False
vassore-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.1;z=2.0;,gSAMflat,z=2.0,83.35,0.5748,,,,1.0195,1.0195,463.99,409.53,,,200,False
vassore-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.01;z=1.5;,gSAMflat,z=1.5,83.52,0.5182,,,,1.0437,1.0437,452.1,422.7,,,200,False
vassore-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.1;z=1.5;,gSAMflat,z=1.5,83.51,0.5312,,,,1.0454,1.0454,453.68,423.17,,,200,False
vassore-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.1;z=1.2;,gSAMflat,z=1.2,83.89,0.4646,,,,1.1515,1.1515,439.17,429.33,,,200,False
vassore-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.01;z=2.5;,gSAMflat,z=2.5,82.9,0.6089,,,,1.0116,1.0116,457.48,390.1,,,200,False
vassore-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.5;z=2.5;,gSAMflat,z=2.5,82.8,0.6089,,,,1.0127,1.0127,457.63,394.61,,,200,False
vassore-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.2;z=2.0;,gSAMflat,z=2.0,83.21,0.5832,,,,1.0195,1.0195,450.61,398.04,,,200,False
vassore-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.01;z=2.0;,gSAMflat,z=2.0,83.18,0.5766,,,,1.0189,1.0189,447.09,401.07,,,200,False
vassore-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.1;z=2.0;,gSAMflat,z=2.0,82.63,0.5785,,,,1.0193,1.0193,449.32,402.33,,,200,False
vassore-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.1;z=2.5;,gSAMflat,z=2.5,83.29,0.6095,,,,1.0123,1.0123,446.62,402.74,,,200,False
vassore-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.5;z=1.5;,gSAMflat,z=1.5,83.62,0.4946,,,,1.0548,1.0548,451.05,403.64,,,200,False
vassore-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.01;z=1.5;,gSAMflat,z=1.5,83.5,0.5191,,,,1.0438,1.0438,448.59,405.58,,,200,False
vassore-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.4;z=1.5;,gSAMflat,z=1.5,83.77,0.5091,,,,1.0502,1.0502,444.92,408.12,,,200,False
vassore-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.4;z=2.5;,gSAMflat,z=2.5,82.8,0.6118,,,,1.0124,1.0124,432.62,413.05,,,200,False
vassore-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.5;z=2.0;,gSAMflat,z=2.0,83.08,0.5707,,,,1.0227,1.0227,436.93,413.54,,,200,False
vassore-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.2;z=1.5;,gSAMflat,z=1.5,83.46,0.5172,,,,1.0466,1.0466,431.89,419.29,,,200,False
vassore-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.1;z=1.5;,gSAMflat,z=1.5,83.24,0.5232,,,,1.0443,1.0443,428.62,422.17,,,200,False
vassore-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.2;z=2.5;,gSAMflat,z=2.5,82.71,0.6037,,,,1.0118,1.0118,412.72,432.3,,,200,False
vassore-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.1;z=1.2;,gSAMflat,z=1.2,84.07,0.4763,,,,1.1497,1.1497,420.12,446.75,,,200,False
vassore-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.2;z=1.2;,gSAMflat,z=1.2,84.13,0.4734,,,,1.1572,1.1572,419.73,448.46,,,200,False
vassore-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.4;z=2.0;,gSAMflat,z=2.0,83.05,0.5641,,,,1.0213,1.0213,392.87,455.75,,,200,False
vassore-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.4;z=2.5;,gSAMflat,z=2.5,82.92,0.6111,,,,1.0122,1.0122,466.46,380.79,,,200,False
vassore-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.5;z=2.5;,gSAMflat,z=2.5,83.0,0.5879,,,,1.013,1.013,464.29,382.69,,,200,False
vassore-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.01;z=2.5;,gSAMflat,z=2.5,82.75,0.613,,,,1.0118,1.0118,461.94,384.46,,,200,False
vassore-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.2;z=2.5;,gSAMflat,z=2.5,82.92,0.6094,,,,1.0119,1.0119,460.28,385.78,,,200,False
vassore-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.5;z=2.0;,gSAMflat,z=2.0,82.65,0.596,,,,1.0213,1.0213,458.37,389.03,,,200,False
vassore-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.2;z=2.0;,gSAMflat,z=2.0,83.16,0.5782,,,,1.0202,1.0202,456.13,390.45,,,200,False
vassore-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.4;z=2.0;,gSAMflat,z=2.0,82.97,0.587,,,,1.0204,1.0204,454.03,392.38,,,200,False
vassore-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.1;z=2.0;,gSAMflat,z=2.0,83.07,0.5798,,,,1.0188,1.0188,453.43,392.62,,,200,False
vassore-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.1;z=1.5;,gSAMflat,z=1.5,83.85,0.5164,,,,1.0446,1.0446,454.58,395.82,,,200,False
vassore-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.1;z=2.5;,gSAMflat,z=2.5,82.96,0.6106,,,,1.0117,1.0117,448.67,395.52,,,200,False
vassore-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.01;z=1.5;,gSAMflat,z=1.5,83.49,0.5307,,,,1.0443,1.0443,451.46,398.53,,,200,False
vassore-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.5;z=1.5;,gSAMflat,z=1.5,83.43,0.5037,,,,1.0522,1.0522,452.04,399.17,,,200,False
vassore-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.4;z=1.5;,gSAMflat,z=1.5,83.69,0.4968,,,,1.0496,1.0496,448.85,401.57,,,200,False
vassore-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.2;z=1.5;,gSAMflat,z=1.5,83.49,0.5214,,,,1.0467,1.0467,445.42,403.97,,,200,False
vassore-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.01;z=2.0;,gSAMflat,z=2.0,83.25,0.5872,,,,1.0189,1.0189,430.38,413.09,,,200,False
vassore-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.1;z=1.2;,gSAMflat,z=1.2,84.28,0.4669,,,,1.1546,1.1546,428.67,435.15,,,200,False
vassore-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.2;z=1.2;,gSAMflat,z=1.2,83.78,0.4727,,,,1.1597,1.1597,427.52,436.68,,,200,False
vassore-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.4;z=1.2;,gSAMflat,z=1.2,84.13,0.4645,,,,1.1775,1.1775,425.87,440.58,,,200,False
vassore-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.5;z=1.2;,gSAMflat,z=1.2,84.31,0.4561,,,,1.186,1.186,421.61,445.92,,,200,False
vassore-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.01;z=1.2;,gSAMflat,z=1.2,83.85,0.4799,,,,1.1527,1.1527,398.24,467.29,,,200,False
vassore-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.01;z=1.1;,gSAMflat,z=1.1,83.82,0.4908,,,,1.31,1.31,395.26,486.96,,,200,False
vassore-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.1;z=1.1;,gSAMflat,z=1.1,84.1,0.463,,,,1.3247,1.3247,393.77,489.87,,,200,False
vassore-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.4;z=1.1;,gSAMflat,z=1.1,84.26,0.4392,,,,1.3564,1.3564,383.42,504.77,,,200,False
vassore-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.5;z=1.1;,gSAMflat,z=1.1,83.98,0.4778,,,,1.3557,1.3557,382.35,505.83,,,200,False
vassore-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.2;z=1.1;,gSAMflat,z=1.1,84.3,0.4449,,,,1.3366,1.3366,349.96,551.18,,,200,False
vassore-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.9;z=1.0;,gSAMflat,z=1.0,84.65,0.4259,,,,1.5008,1.5008,351.98,552.47,,,200,False
vassore-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.5;z=1.0;,gSAMflat,z=1.0,84.55,0.429,,,,1.5042,1.5042,347.37,559.22,,,200,False
vassore-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.4;z=1.0;,gSAMflat,z=1.0,84.16,0.4379,,,,1.5047,1.5047,347.35,559.89,,,200,False
vassore-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.2;z=1.0;,gSAMflat,z=1.0,84.16,0.4374,,,,1.5069,1.5069,339.24,573.14,,,200,False
vassore-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.9;z=1.1;,gSAMflat,z=1.1,84.19,0.447,,,,1.4131,1.4131,364.26,532.99,,,200,False
vassore-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.01;z=1.0;,gSAMflat,z=1.0,84.12,0.4572,,,,1.5014,1.5014,319.54,608.2,,,200,False
vassore-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.1;z=1.0;,gSAMflat,z=1.0,84.41,0.4245,,,,1.5074,1.5074,296.87,654.71,,,200,False
vassore-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.9;z=2.5;,gSAMflat,z=2.5,82.81,0.5983,,,,1.0153,1.0153,453.58,392.11,,,200,False
vassoremu-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.01;z=2.0;,gSAMflat,z=2.0,83.15,0.5805,,,,1.0179,1.0179,453.38,392.25,,,200,False
vassore-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.9;z=1.5;,gSAMflat,z=1.5,83.9,0.4838,,,,1.0684,1.0684,445.23,407.61,,,200,False
vassore-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.9;z=2.0;,gSAMflat,z=2.0,83.33,0.5389,,,,1.0258,1.0258,438.65,406.95,,,200,False
vassoremu-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.01;z=2.5;,gSAMflat,z=2.5,82.71,0.6094,,,,1.0104,1.0104,447.97,395.71,,,200,False
vassoremu-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.01;z=1.5;,gSAMflat,z=1.5,83.28,0.5294,,,,1.0418,1.0418,441.38,406.48,,,200,False
vassoremu-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.1;z=1.5;,gSAMflat,z=1.5,83.5,0.5136,,,,1.0441,1.0441,438.85,409.05,,,200,False
vassoremu-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.1;z=2.0;,gSAMflat,z=2.0,82.98,0.5804,,,,1.0176,1.0176,442.66,401.49,,,200,False
vassoremu-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.1;z=2.5;,gSAMflat,z=2.5,83.03,0.6092,,,,1.0106,1.0106,448.96,394.91,,,200,False
vassoremu-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.2;z=1.5;,gSAMflat,z=1.5,83.5,0.5116,,,,1.0454,1.0454,443.41,405.15,,,200,False
vassoremu-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.2;z=2.5;,gSAMflat,z=2.5,82.93,0.6091,,,,1.0113,1.0113,461.16,384.66,,,200,False
vassoremu-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.2;z=2.0;,gSAMflat,z=2.0,82.86,0.5925,,,,1.0188,1.0188,451.33,394.23,,,200,False
vassoremu-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.2;z=1.2;,gSAMflat,z=1.2,84.18,0.4665,,,,1.1523,1.1523,423.39,438.99,,,200,False
vassore-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.9;z=1.2;,gSAMflat,z=1.2,84.28,0.4464,,,,1.2368,1.2368,374.0,507.93,,,200,False
vassoremu-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.1;z=1.2;,gSAMflat,z=1.2,84.02,0.4663,,,,1.1481,1.1481,379.58,488.69,,,200,False
vassoremu-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.1;z=1.1;,gSAMflat,z=1.1,84.07,0.4538,,,,1.3061,1.3061,385.31,496.32,,,200,False
vassoremu-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.01;z=1.1;,gSAMflat,z=1.1,84.13,0.4577,,,,1.3017,1.3017,367.29,521.39,,,200,False
vassoremu-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.2;z=1.1;,gSAMflat,z=1.1,83.98,0.4603,,,,1.3156,1.3156,381.98,502.11,,,200,False
vassoremu-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.4;z=2.5;,gSAMflat,z=2.5,82.96,0.6105,,,,1.0116,1.0116,457.61,387.57,,,200,False
vassoremu-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.01;z=1.0;,gSAMflat,z=1.0,84.32,0.4528,,,,1.503,1.503,346.2,558.99,,,200,False
vassoremu-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.4;z=2.0;,gSAMflat,z=2.0,83.17,0.5813,,,,1.0193,1.0193,454.9,391.12,,,200,False
vassoremu-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.4;z=1.5;,gSAMflat,z=1.5,83.68,0.5023,,,,1.0488,1.0488,448.88,400.75,,,200,False
vassoremu-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.1;z=1.0;,gSAMflat,z=1.0,84.47,0.4359,,,,1.5083,1.5083,344.29,562.15,,,200,False
vassoremu-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.01;z=1.2;,gSAMflat,z=1.2,83.86,0.4695,,,,1.1494,1.1494,313.71,591.58,,,200,False
vassoremu-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.4;z=1.2;,gSAMflat,z=1.2,84.2,0.4617,,,,1.1651,1.1651,418.28,445.66,,,200,False
vassoremu-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.4;z=1.1;,gSAMflat,z=1.1,83.83,0.4573,,,,1.3338,1.3338,379.34,505.04,,,200,False
vassoremu-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.2;z=1.0;,gSAMflat,z=1.0,84.37,0.4518,,,,1.5093,1.5093,334.55,577.99,,,200,False
vassoremu-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.5;z=1.5;,gSAMflat,z=1.5,83.36,0.528,,,,1.0513,1.0513,442.21,407.22,,,200,False
vassoremu-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.4;z=1.0;,gSAMflat,z=1.0,84.24,0.4406,,,,1.5072,1.5072,345.02,560.59,,,200,False
vassoremu-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.5;z=1.2;,gSAMflat,z=1.2,84.1,0.4581,,,,1.1763,1.1763,383.75,486.27,,,200,False
vassoremu-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.5;z=1.1;,gSAMflat,z=1.1,84.28,0.4409,,,,1.3436,1.3436,377.17,510.03,,,200,False
vassoremu-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.5;z=1.0;,gSAMflat,z=1.0,84.23,0.4545,,,,1.5049,1.5049,343.71,562.43,,,200,False
vassoremu-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.5;z=2.0;,gSAMflat,z=2.0,83.35,0.5583,,,,1.0206,1.0206,449.76,395.69,,,200,False
vassoremu-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.5;z=2.5;,gSAMflat,z=2.5,82.53,0.6143,,,,1.0114,1.0114,455.71,389.18,,,200,False
vassoremu-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.9;z=2.0;,gSAMflat,z=2.0,83.26,0.5577,,,,1.0241,1.0241,448.98,396.84,,,200,False
vassoremu-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.9;z=1.5;,gSAMflat,z=1.5,83.93,0.4869,,,,1.0674,1.0674,440.26,411.48,,,200,False
vassoremu-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.9;z=2.5;,gSAMflat,z=2.5,83.18,0.5902,,,,1.0137,1.0137,444.83,399.04,,,200,False
vassoremu-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.9;z=1.2;,gSAMflat,z=1.2,84.18,0.4518,,,,1.2211,1.2211,399.83,471.86,,,200,False
vassore-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.01;z=2.0;,gSAMsharp,z=2.0,82.49,0.6584,,,,1.0041,1.0041,467.59,378.69,,,200,False
vassore-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.01;z=1.5;,gSAMsharp,z=1.5,82.8,0.5813,,,,1.025,1.025,455.78,394.14,,,200,False
vassore-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.01;z=1.2;,gSAMsharp,z=1.2,83.65,0.4955,,,,1.1181,1.1181,432.98,426.71,,,200,False
vassore-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.01;z=2.5;,gSAMsharp,z=2.5,81.97,0.6844,,,,1.0014,1.0014,423.87,416.64,,,200,False
vassore-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.1;z=2.5;,gSAMsharp,z=2.5,82.43,0.6761,,,,1.0019,1.0019,465.99,379.65,,,200,False
vassore-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.1;z=1.5;,gSAMsharp,z=1.5,83.45,0.5535,,,,1.0252,1.0252,461.11,387.11,,,200,False
vassore-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.1;z=2.0;,gSAMsharp,z=2.0,82.2,0.6448,,,,1.0049,1.0049,458.29,386.31,,,200,False
vassoremu-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.9;z=1.1;,gSAMflat,z=1.1,83.91,0.4542,,,,1.3846,1.3846,354.97,543.14,,,200,False
vassoremu-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.9;z=1.0;,gSAMflat,z=1.0,84.45,0.4386,,,,1.5018,1.5018,343.5,563.54,,,200,False
vassore-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.1;z=1.2;,gSAMsharp,z=1.2,84.0,0.4935,,,,1.1075,1.1075,415.92,442.22,,,200,False
vassore-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.01;z=1.1;,gSAMsharp,z=1.1,84.05,0.47,,,,1.2634,1.2634,392.52,486.56,,,200,False
vassore-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.2;z=1.2;,gSAMsharp,z=1.2,84.13,0.4968,,,,1.1105,1.1105,439.9,418.61,,,200,False
vassore-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.01;z=1.0;,gSAMsharp,z=1.0,84.49,0.4184,,,,1.4827,1.4827,348.61,558.17,,,200,False
vassore-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.2;z=2.0;,gSAMsharp,z=2.0,83.24,0.624,,,,1.0057,1.0057,441.98,400.44,,,200,False
vassore-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.2;z=2.5;,gSAMsharp,z=2.5,82.77,0.6504,,,,1.0023,1.0023,446.56,395.65,,,200,False
vassore-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.1;z=1.1;,gSAMsharp,z=1.1,84.29,0.4666,,,,1.2523,1.2523,364.44,523.25,,,200,False
vassore-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.2;z=1.1;,gSAMsharp,z=1.1,84.35,0.4742,,,,1.2514,1.2514,408.55,466.85,,,200,False
vassore-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.1;z=1.0;,gSAMsharp,z=1.0,84.27,0.4337,,,,1.4732,1.4732,359.98,540.62,,,200,False
vassore-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.4;z=2.0;,gSAMsharp,z=2.0,82.86,0.6308,,,,1.0085,1.0085,459.96,385.49,,,200,False
vassore-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.4;z=1.2;,gSAMsharp,z=1.2,83.65,0.5038,,,,1.117,1.117,432.78,426.15,,,200,False
vassore-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.2;z=1.5;,gSAMsharp,z=1.5,83.41,0.5738,,,,1.0257,1.0257,341.06,522.07,,,200,False
vassore-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.4;z=1.5;,gSAMsharp,z=1.5,83.25,0.5631,,,,1.0299,1.0299,428.74,416.68,,,200,False
vassore-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.4;z=2.5;,gSAMsharp,z=2.5,82.65,0.6687,,,,1.0032,1.0032,457.59,386.62,,,200,False
vassore-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.4;z=1.1;,gSAMsharp,z=1.1,84.15,0.4714,,,,1.2601,1.2601,400.18,477.37,,,200,False
vassore-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.2;z=1.0;,gSAMsharp,z=1.0,84.27,0.4398,,,,1.4757,1.4757,325.27,597.95,,,200,False
vassore-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.5;z=1.5;,gSAMsharp,z=1.5,83.41,0.5461,,,,1.032,1.032,462.0,387.82,,,200,False
vassore-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.4;z=1.0;,gSAMsharp,z=1.0,84.2,0.4379,,,,1.4829,1.4829,327.43,593.79,,,200,False
vassore-sgd,lr=0.05;rho=0.2;theta=0.4;lam=0.5;z=2.0;,gSAMsharp,z=2.0,82.97,0.6191,,,,1.0096,1.0096,449.7,394.44,,,200,False
